Wavelength (nm)	Reflectance
1149	0.5143272
1150	0.5137803
1151	0.5132296
1152	0.5126751
1153	0.5121168
1154	0.5115548
1155	0.5109889
1156	0.5104194
1157	0.5098461
1158	0.5092691
1159	0.5086885
1160	0.508104
1161	0.507516
1162	0.5069243
1163	0.506329
1164	0.50573
1165	0.5051274
1166	0.5045212
1167	0.5039114
1168	0.503298
1169	0.5026811
1170	0.5020606
1171	0.5014367
1172	0.5008091
1173	0.5001781
1174	0.4995437
1175	0.4989057
1176	0.4982643
1177	0.4976194
1178	0.4969711
1179	0.4963193
1180	0.4956642
1181	0.4950057
1182	0.4943438
1183	0.4936786
1184	0.49301
1185	0.4923381
1186	0.4916629
1187	0.4909843
1188	0.4903026
1189	0.4896175
1190	0.4889292
1191	0.4882377
1192	0.4875428
1193	0.4868449
1194	0.4861437
1195	0.4854394
1196	0.4847318
1197	0.4840212
1198	0.4833074
1199	0.4825905
1200	0.4818705
1201	0.4811474
1202	0.4804213
1203	0.4796921
1204	0.4789599
1205	0.4782247
1206	0.4774865
1207	0.4767452
1208	0.4760011
1209	0.4752539
1210	0.4745038
1211	0.4737508
1212	0.472995
1213	0.4722362
1214	0.4714746
1215	0.4707101
1216	0.4699428
1217	0.4691726
1218	0.4683997
1219	0.467624
1220	0.4668456
1221	0.4660644
1222	0.4652805
1223	0.4644939
1224	0.4637046
1225	0.4629126
1226	0.4621179
1227	0.4613207
1228	0.4605208
1229	0.4597184
1230	0.4589133
1231	0.4581058
1232	0.4572956
1233	0.456483
1234	0.4556678
1235	0.4548502
1236	0.4540301
1237	0.4532077
1238	0.4523828
1239	0.4515554
1240	0.4507258
1241	0.4498937
1242	0.4490593
1243	0.4482226
1244	0.4473836
1245	0.4465423
1246	0.4456989
1247	0.4448531
1248	0.4440052
1249	0.443155
1250	0.4423028
1251	0.4414483
1252	0.4405918
1253	0.4397333
1254	0.4388725
1255	0.4380098
1256	0.437145
1257	0.4362782
1258	0.4354094
1259	0.4345388
1260	0.4336661
1261	0.4327916
1262	0.4319151
1263	0.4310368
1264	0.4301567
1265	0.4292748
1266	0.428391
1267	0.4275056
1268	0.4266184
1269	0.4257294
1270	0.4248389
1271	0.4239466
1272	0.4230527
1273	0.4221572
1274	0.4212602
1275	0.4203615
1276	0.4194614
1277	0.4185597
1278	0.4176566
1279	0.416752
1280	0.4158461
1281	0.4149387
1282	0.41403
1283	0.4131199
1284	0.4122086
1285	0.411296
1286	0.4103821
1287	0.409467
1288	0.4085507
1289	0.4076333
1290	0.4067147
1291	0.4057951
1292	0.4048743
1293	0.4039526
1294	0.4030298
1295	0.4021061
1296	0.4011814
1297	0.4002558
1298	0.3993293
1299	0.398402
1300	0.3974739
1301	0.3965449
1302	0.3956153
1303	0.3946848
1304	0.3937538
1305	0.392822
1306	0.3918897
1307	0.3909567
1308	0.3900232
1309	0.3890891
1310	0.3881546
1311	0.3872196
1312	0.3862843
1313	0.3853484
1314	0.3844123
1315	0.3834759
1316	0.3825392
1317	0.3816023
1318	0.380665
1319	0.3797278
1320	0.3787902
1321	0.3778527
1322	0.376915
1323	0.3759774
1324	0.3750397
1325	0.3741022
1326	0.3731646
1327	0.3722273
1328	0.37129
1329	0.3703531
1330	0.3694162
1331	0.3684798
1332	0.3675437
1333	0.3666078
1334	0.3656724
1335	0.3647374
1336	0.3638029
1337	0.3628689
1338	0.3619355
1339	0.3610026
1340	0.3600704
1341	0.3591388
1342	0.3582081
1343	0.357278
1344	0.3563487
1345	0.3554203
1346	0.3544928
1347	0.3535662
1348	0.3526406
1349	0.351716
1350	0.3507923
1351	0.3498699
1352	0.3489485
1353	0.3480284
1354	0.3471094
1355	0.3461918
1356	0.3452753
1357	0.3443604
1358	0.3434467
1359	0.3425346
1360	0.3416238
1361	0.3407147
1362	0.3398072
1363	0.3389012
1364	0.3379969
1365	0.3370943
1366	0.3361935
1367	0.3352944
1368	0.3343973
1369	0.3335019
1370	0.3326086
1371	0.3317172
1372	0.3308278
1373	0.3299405
1374	0.3290554
1375	0.3281723
1376	0.3272916
1377	0.326413
1378	0.3255368
1379	0.324663
1380	0.3237915
1381	0.3229225
1382	0.3220559
1383	0.321192
1384	0.3203305
1385	0.3194718
1386	0.3186157
1387	0.3177624
1388	0.3169118
1389	0.316064
1390	0.3152191
1391	0.3143772
1392	0.3135381
1393	0.3127022
1394	0.3118693
1395	0.3110395
1396	0.3102129
1397	0.3093894
1398	0.3085693
1399	0.3077523
1400	0.3069388
1401	0.3061287
1402	0.305322
1403	0.3045188
1404	0.3037192
1405	0.3029231
1406	0.3021307
1407	0.301342
1408	0.300557
1409	0.2997758
1410	0.2989984
1411	0.298225
1412	0.2974554
1413	0.2966898
1414	0.2959282
1415	0.2951707
1416	0.2944173
1417	0.2936681
1418	0.2929231
1419	0.2921824
1420	0.2914459
1421	0.2907138
1422	0.2899861
1423	0.2892629
1424	0.2885442
1425	0.28783
1426	0.2871204
1427	0.2864154
1428	0.2857152
1429	0.2850196
1430	0.2843288
1431	0.2836428
1432	0.2829618
1433	0.2822856
1434	0.2816144
1435	0.2809481
1436	0.280287
1437	0.2796309
1438	0.2789799
1439	0.2783342
1440	0.2776936
1441	0.2770584
1442	0.2764284
1443	0.2758039
1444	0.2751846
1445	0.2745709
1446	0.2739626
1447	0.2733599
1448	0.2727628
1449	0.2721712
1450	0.2715853
1451	0.2710052
1452	0.2704307
1453	0.2698621
1454	0.2692992
1455	0.2687422
1456	0.2681912
1457	0.267646
1458	0.2671069
1459	0.2665737
1460	0.2660467
1461	0.2655257
1462	0.2650109
1463	0.2645022
1464	0.2639998
1465	0.2635036
1466	0.2630137
1467	0.2625301
1468	0.2620528
1469	0.261582
1470	0.2611176
1471	0.2606597
1472	0.2602082
1473	0.2597633
1474	0.259325
1475	0.2588933
1476	0.2584682
1477	0.2580497
1478	0.257638
1479	0.257233
1480	0.2568347
1481	0.2564433
1482	0.2560586
1483	0.2556809
1484	0.25531
1485	0.254946
1486	0.2545889
1487	0.2542388
1488	0.2538958
1489	0.2535597
1490	0.2532307
1491	0.2529087
1492	0.2525939
1493	0.2522861
1494	0.2519856
1495	0.2516922
1496	0.251406
1497	0.251127
1498	0.2508552
1499	0.2505907
1500	0.2503336
1501	0.2500837
1502	0.2498411
1503	0.2496059
1504	0.249378
1505	0.2491576
1506	0.2489445
1507	0.2487389
1508	0.2485406
1509	0.2483499
1510	0.2481666
1511	0.2479908
1512	0.2478225
1513	0.2476617
1514	0.2475084
1515	0.2473627
1516	0.2472246
1517	0.247094
1518	0.2469709
1519	0.2468555
1520	0.2467476
1521	0.2466474
1522	0.2465548
1523	0.2464698
1524	0.2463924
1525	0.2463227
1526	0.2462606
1527	0.2462062
1528	0.2461595
1529	0.2461204
1530	0.2460889
1531	0.2460652
1532	0.2460491
1533	0.2460407
1534	0.2460399
1535	0.2460469
1536	0.2460615
1537	0.2460838
1538	0.2461138
1539	0.2461514
1540	0.2461968
1541	0.2462498
1542	0.2463105
1543	0.2463788
1544	0.2464549
1545	0.2465386
1546	0.2466299
1547	0.2467289
1548	0.2468355
1549	0.2469498
1550	0.2470717
1551	0.2472012
1552	0.2473383
1553	0.2474831
1554	0.2476354
1555	0.2477953
1556	0.2479627
1557	0.2481378
1558	0.2483204
1559	0.2485105
1560	0.2487081
1561	0.2489133
1562	0.2491259
1563	0.249346
1564	0.2495736
1565	0.2498086
1566	0.2500511
1567	0.2503009
1568	0.2505582
1569	0.2508228
1570	0.2510948
1571	0.2513741
1572	0.2516608
1573	0.2519547
1574	0.252256
1575	0.2525644
1576	0.2528802
1577	0.2532031
1578	0.2535332
1579	0.2538705
1580	0.2542149
1581	0.2545664
1582	0.254925
1583	0.2552907
1584	0.2556635
1585	0.2560432
1586	0.2564299
1587	0.2568237
1588	0.2572243
1589	0.2576318
1590	0.2580462
1591	0.2584675
1592	0.2588956
1593	0.2593305
1594	0.259772
1595	0.2602204
1596	0.2606754
1597	0.2611371
1598	0.2616055
1599	0.2620804
1600	0.2625619
1601	0.2630499
1602	0.2635445
1603	0.2640455
1604	0.2645529
1605	0.2650667
1606	0.265587
1607	0.2661134
1608	0.2666463
1609	0.2671853
1610	0.2677306
1611	0.2682821
1612	0.2688397
1613	0.2694034
1614	0.2699732
1615	0.270549
1616	0.2711308
1617	0.2717186
1618	0.2723123
1619	0.2729119
1620	0.2735172
1621	0.2741285
1622	0.2747454
1623	0.2753681
1624	0.2759964
1625	0.2766304
1626	0.27727
1627	0.2779152
1628	0.2785658
1629	0.2792219
1630	0.2798835
1631	0.2805504
1632	0.2812227
1633	0.2819002
1634	0.2825831
1635	0.2832712
1636	0.2839645
1637	0.2846628
1638	0.2853663
1639	0.2860748
1640	0.2867884
1641	0.2875068
1642	0.2882302
1643	0.2889584
1644	0.2896915
1645	0.2904294
1646	0.291172
1647	0.2919193
1648	0.2926712
1649	0.2934278
1650	0.2941889
1651	0.2949546
1652	0.2957246
1653	0.2964992
1654	0.297278
1655	0.2980613
1656	0.2988488
1657	0.2996406
1658	0.3004366
1659	0.3012366
1660	0.3020409
1661	0.3028492
1662	0.3036615
1663	0.3044778
1664	0.305298
1665	0.3061221
1666	0.3069501
1667	0.3077817
1668	0.3086173
1669	0.3094564
1670	0.3102992
1671	0.3111456
1672	0.3119957
1673	0.3128491
1674	0.3137062
1675	0.3145665
1676	0.3154303
1677	0.3162975
1678	0.3171679
1679	0.3180416
1680	0.3189184
1681	0.3197985
1682	0.3206816
1683	0.3215679
1684	0.3224571
1685	0.3233494
1686	0.3242445
1687	0.3251426
1688	0.3260435
1689	0.3269472
1690	0.3278536
1691	0.3287628
1692	0.3296747
1693	0.3305891
1694	0.3315062
1695	0.3324257
1696	0.3333479
1697	0.3342724
1698	0.3351994
1699	0.3361287
1700	0.3370604
1701	0.3379943
1702	0.3389305
1703	0.3398689
1704	0.3408095
1705	0.3417521
1706	0.3426967
1707	0.3436435
1708	0.3445922
1709	0.345543
1710	0.3464955
1711	0.34745
1712	0.3484063
1713	0.3493644
1714	0.3503242
1715	0.3512858
1716	0.3522489
1717	0.3532138
1718	0.3541801
1719	0.3551481
1720	0.3561175
1721	0.3570885
1722	0.3580608
1723	0.3590345
1724	0.3600097
1725	0.360986
1726	0.3619638
1727	0.3629426
1728	0.3639228
1729	0.3649041
1730	0.3658865
1731	0.36687
1732	0.3678546
1733	0.3688401
1734	0.3698267
1735	0.3708142
1736	0.3718026
1737	0.3727919
1738	0.3737819
1739	0.3747729
1740	0.3757646
1741	0.376757
1742	0.3777501
1743	0.378744
1744	0.3797383
1745	0.3807334
1746	0.3817289
1747	0.3827251
1748	0.3837217
1749	0.3847188
1750	0.3857163
1751	0.3867143
1752	0.3877125
1753	0.3887111
1754	0.3897101
1755	0.3907092
1756	0.3917087
1757	0.3927084
1758	0.3937083
1759	0.3947082
1760	0.3957084
1761	0.3967086
1762	0.3977089
1763	0.3987092
1764	0.3997096
1765	0.4007098
1766	0.4017101
1767	0.4027102
1768	0.4037104
1769	0.4047102
1770	0.40571
1771	0.4067096
1772	0.4077089
1773	0.4087081
1774	0.4097069
1775	0.4107055
1776	0.4117037
1777	0.4127016
1778	0.4136991
1779	0.4146963
1780	0.4156929
1781	0.4166892
1782	0.4176849
1783	0.4186802
1784	0.4196749
1785	0.4206691
1786	0.4216628
1787	0.4226558
1788	0.4236483
1789	0.42464
1790	0.4256312
1791	0.4266216
1792	0.4276114
1793	0.4286004
1794	0.4295888
1795	0.4305762
1796	0.431563
1797	0.4325488
1798	0.433534
1799	0.4345181
1800	0.4355015
1801	0.436484
1802	0.4374655
1803	0.4384461
1804	0.4394257
1805	0.4404045
1806	0.4413822
1807	0.4423589
1808	0.4433345
1809	0.4443092
1810	0.4452827
1811	0.4462553
1812	0.4472266
1813	0.4481969
1814	0.449166
1815	0.4501341
1816	0.4511009
1817	0.4520665
1818	0.453031
1819	0.4539942
1820	0.4549562
1821	0.4559169
1822	0.4568765
1823	0.4578347
1824	0.4587917
1825	0.4597473
1826	0.4607016
1827	0.4616546
1828	0.4626062
1829	0.4635565
1830	0.4645054
1831	0.4654529
1832	0.4663989
1833	0.4673437
1834	0.4682869
1835	0.4692287
1836	0.470169
1837	0.471108
1838	0.4720454
1839	0.4729813
1840	0.4739157
1841	0.4748487
1842	0.47578
1843	0.4767099
1844	0.4776382
1845	0.4785649
1846	0.4794901
1847	0.4804136
1848	0.4813357
1849	0.482256
1850	0.4831749
1851	0.484092
1852	0.4850076
1853	0.4859214
1854	0.4868337
1855	0.4877443
1856	0.4886532
1857	0.4895604
1858	0.490466
1859	0.4913699
1860	0.4922721
1861	0.4931725
1862	0.4940713
